 energy   cTheta  phi     prob_b  spheri  pt2rel  multip  bqvjet  ptlrel  nnbjet isb
 46.7079 -0.4294 -1.2911  0.0289  0.2551  0.0285  0.3910  0.0405 -0.0003  0.1295 0 
 53.9498  0.7724  1.4299  0.0114  0.2812  0.0345  0.2094  0.0035 -0.0003  0.1256 0 
 46.5766 -0.7664 -1.7341  0.0729  0.4524  0.0161  0.3043  0.1879 -0.0003  0.4047 0 
 51.9570 -0.5906 -1.4304  0.0481  0.2928  0.0342  0.2114  0.0894 -0.0003  0.2261 0 
 44.9043  0.5827  1.7693  0.0000  0.0607  0.0187  0.3512  0.0412 -0.0003  0.0390 0 
 53.1441 -0.7785  0.0315  0.0044  0.5284  0.0874  0.3363  0.0294 -0.0003  0.1915 0 
 44.9683  0.7641 -3.0948  0.0249  0.3791  0.1302  0.4827  0.1769 -0.0003  0.4053 0 
 45.9388 -0.7090  1.0304  0.0215  0.3032  0.1263  0.4800  0.1413 -0.0003  0.3252 0 
 45.2888  0.6565 -2.1127  0.0264  0.4613  0.1279  0.3942  0.0515 -0.0003  0.2625 0 
 46.4607  0.5452  1.8006  0.0618  0.2887  0.0242  0.2175  0.0308 -0.0003  0.1679 0 
 43.8483 -0.5525 -1.2968  0.0818  0.0252  0.0251  0.1325  0.0301 -0.0003  0.0618 0 
 50.8553 -0.2437  0.8275  0.0699  0.3041  0.0477  0.2125  0.1669 -0.0003  0.5370 0 
 42.9633  0.2493 -2.3302  0.0160  0.1517  0.0165  0.3553  0.0230 -0.0003  0.0489 0 
 38.3398 -0.7486  0.8358  0.0357  0.2331  0.0612  0.4580  0.0168 -0.0003  0.2133 0 
 36.2829  0.7320 -2.3477  0.0066  0.2083  0.0690  0.2790  0.0563 -0.0003  0.1179 0 
 46.2440  0.0868 -1.4561  0.0566  0.6704  0.0295  0.3485  0.0832 -0.0003  0.4084 0 
 38.6297 -0.1078  1.6787  0.1316  0.2552  0.0567  0.2742  0.1591 -0.0003  0.7235 0 
 48.2765 -0.0340 -0.7349  0.3688  0.5220  0.0502  0.3877  0.3830 -0.0003  0.9940 1 
 36.1669  0.0307  2.4109  1.0891  0.5929  0.0341  0.3258  0.8044  0.3119  0.9982 1 
 52.0790  0.6048 -0.6177  0.4417  0.5822  0.0606  0.7182  0.5804 -0.0003  0.9967 1 
 38.8983 -0.6023  2.5284  0.0405  0.8261  0.0807  0.6386  0.1074  0.3351  0.8367 1 
 47.2786 -0.3469 -1.3631  0.0392  0.0700  0.0470  0.0866  0.0086 -0.0003  0.1054 0 
 46.3172  0.3443  1.7640  0.0530  0.2540  0.0094  0.1742  0.0136 -0.0003  0.1018 0 
 47.3732  0.1275  1.7469  0.3609  0.4596  0.0703  0.6926  0.4678 -0.0003  0.9971 1 
 42.5727 -0.1080 -1.4441  0.2838  0.7599  0.0386  0.2226  0.1787 -0.0003  0.9460 1 
 49.7017  0.6857  0.5344  0.0591  0.1602  0.0255  0.1283  0.0309 -0.0003  0.1188 0 
 42.0966 -0.7078 -2.5671  0.0219  0.5324  0.0393  0.2679  0.0911 -0.0003  0.2490 0 
 47.4830 -0.2039  0.2714  0.1626  0.4173  0.0406  0.3461  0.1675 -0.0003  0.8306 0 
 39.5361  0.2239 -2.8846  0.0481  0.5379  0.0173  0.2271  0.1353 -0.0003  0.2388 0 
 46.7231 -0.4828  1.4449  0.0081  0.5920  0.0245  0.3041  0.0547 -0.0003  0.1239 0 
 32.0623  0.4144 -1.7355  0.0029  0.6595  0.1279  0.4334  0.0347 -0.0003  0.2421 0 
 51.0719  0.6188 -0.6526  0.0519  0.1021  0.0464  0.4671  0.0651 -0.0003  0.1731 0 
 47.9652 -0.6166  2.4888  0.0341  0.2739  0.0318  0.3452  0.1105 -0.0003  0.2011 0 
 45.6794  0.2307  2.5746  0.0145  0.2243  0.0309  0.5244  0.0925 -0.0003  0.1718 0 
 43.9704 -0.2116 -0.5760  0.1113  0.4174  0.0099  0.3090  0.1079 -0.0003  0.3479 0 
 48.2734  0.0186  0.4037  0.0310  0.3417  0.0528  0.0862  0.0045 -0.0003  0.3681 0 
 48.1941 -0.0491 -2.7153  0.0219  0.0657  0.0371  0.3017  0.0264 -0.0003  0.0595 0 
 38.0377  0.0824 -1.4375  0.0494  0.5703  0.0327  0.3213  0.1132 -0.0003  0.4037 0 
 37.2412 -0.0690  1.7433  0.0123  0.4998  0.0546  0.3231  0.0751  0.2532  0.6035 0 
 47.1290  0.3031  0.8346  0.4023  0.3422  0.0420  0.6502  0.4320 -0.0003  0.9953 1 
 44.8218 -0.3094 -2.2866  0.6466  0.3914  0.0534  0.3513  0.6199 -0.0003  0.9979 1 
 50.8614 -0.1674  0.5812  0.0801  0.4617  0.1026  0.4675  0.0534 -0.0003  0.4282 0 
 46.8788  0.1603 -2.5430  0.0621  0.1630  0.0175  0.2170  0.0511 -0.0003  0.0881 0 
 46.2898 -0.1565 -1.9028  0.0162  0.3753  0.0264  0.3484  0.0078  0.0530  0.2195 0 
 43.2929  0.1486  1.2697  0.0051  0.4759  0.0429  0.3989  0.0872 -0.0003  0.1828 0 
 47.2023 -0.6264  1.5017  0.3462  0.4587  0.0761  0.4766  0.4368 -0.0003  0.9970 1 
 46.1250  0.6353 -1.6538  0.2826  0.3465  0.0202  0.3923  0.3478 -0.0003  0.9670 1 
 45.6580 -0.6350  1.3643  0.0610  0.2996  0.0278  0.5245  0.0734  0.0289  0.4482 0 
 38.4192  0.6219 -1.7767  0.0789  0.1664  0.0511  0.4119  0.1789  0.2216  0.7732 0 
 46.2531  0.4657 -0.8007  0.1474  0.4287  0.0270  0.5227  0.2025 -0.0003  0.8640 0 
 41.8036 -0.4555  2.3525  0.1434  0.1118  0.1357  0.5368  0.1277 -0.0003  0.6564 0 
 42.3194  0.4787 -1.2291  0.0268  0.2644  0.1024  0.3121  0.0562 -0.0003  0.2156 0 
 42.1271 -0.4831  1.8800  0.0610  0.6798  0.0194  0.3572  0.0707 -0.0003  0.3332 0 
 46.8086  0.0895 -2.8441  0.0521  0.2786  0.1697  0.3040  0.0001 -0.0003  0.2487 0 
 39.2462 -0.1298  0.2762  0.0116  0.1552  0.1147  0.2730  0.0794 -0.0003  0.1168 0 
 43.1098  0.7968  2.9665  0.0032  0.2024  0.0352  0.3993  0.0267 -0.0003  0.0764 0 
 38.9715 -0.8049 -0.1670  0.0285  0.3022  0.0096  0.2736  0.0416 -0.0003  0.0720 0 
 47.3671 -0.5934 -0.6576  0.0146  0.2576  0.0477  0.2597  0.0180 -0.0003  0.1315 0 
 46.7811  0.5907  2.4536  0.0203  0.3153  0.0279  0.3040  0.1229 -0.0003  0.1591 0 
 47.9255  0.5568  2.4924  0.0743  0.1843  0.0843  0.3021  0.0439 -0.0003  0.2912 0 
 41.2604 -0.5320 -0.6607  0.0192  0.5233  0.0473  0.4489  0.0717 -0.0003  0.2581 0 
 44.1108 -0.7220 -2.9111  0.0447  0.3855  0.1239  0.3969  0.1141 -0.0003  0.3985 0 
 32.7520  0.7235  0.2177  0.0144  0.3647  0.0464  0.2393  0.0034 -0.0003  0.2071 0 
 43.7385  0.1759  2.6484  0.1212  0.8881  0.0301  0.4420  0.2204 -0.0003  0.8744 1 
 43.3448 -0.1930 -0.4756  0.4919  0.5084  0.1431  0.3545  0.3559  0.8356  0.9999 1 
 44.1474  0.2648  2.9870  0.1405  0.3930  0.0287  0.3528  0.1734 -0.0003  0.7459 0 
 42.2248 -0.2753 -0.1475  0.0342  0.3163  0.0521  0.4461  0.0212 -0.0003  0.2418 0 
 46.3264  0.1807 -3.0032  0.1273  0.5936  0.0718  0.3483  0.3510 -0.0003  0.9634 1 
 43.2013 -0.1470  0.0771  0.1162  0.1788  0.0390  0.3991  0.1717 -0.0003  0.5929 1 
 54.1421  0.6721 -0.1560  0.1671  0.1342  0.0360  0.2929  0.0688 -0.0003  0.4152 0 
 40.5127 -0.6537  2.9788  0.0399  0.8256  0.0212  0.4060  0.0206  0.1603  0.5220 0 
 46.5644 -0.4068 -2.3236  0.5727  0.5600  0.0386  0.3913  0.2985  0.1866  0.9960 1 
 45.1514  0.4036  0.8588  0.3065  0.5328  0.0148  0.3945  0.3444  0.1395  0.9858 1 
 48.9754  0.3474 -0.7227  0.0132  0.1418  0.0311  0.1288  0.0048 -0.0003  0.0812 0 
 45.0935 -0.3430  2.4249  0.0149  0.1335  0.0822  0.3946  0.0091 -0.0003  0.0958 0 
 47.9774 -0.5970  3.0537  0.3699  0.2994  0.0715  0.6040  0.6973  0.0990  0.9987 1 
 43.1098  0.5974 -0.1006  0.2070  0.6391  0.0304  0.2662  0.2734 -0.0003  0.9295 1 
 53.0953  0.0406  0.9030  0.0297  0.4818  0.0425  0.3784  0.0201 -0.0003  0.2560 0 
 48.6183 -0.0275 -2.2598  0.0127  0.2407  0.0997  0.3870  0.0379 -0.0003  0.1471 0 
 45.8869  0.7209  1.8295  0.0040  0.6442  0.0712  0.4801  0.0176 -0.0003  0.1919 1 
 39.5270 -0.7134 -1.2489  0.1967  0.8609  0.0218  0.3633  0.1429 -0.0003  0.8604 1 
 47.0558 -0.3525 -1.3678  0.1677  0.6144  0.0641  0.3902  0.3182 -0.0003  0.9742 1 
 44.1932  0.3485  1.7797  0.3673  0.4561  0.0465  0.4849  0.5095 -0.0003  0.9970 1 
 45.0599  0.4984 -2.0135  0.0174  0.7138  0.0917  0.6140  0.0212 -0.0003  0.2715 1 
 41.0803 -0.4966  1.1194  0.1267  0.1055  0.0479  0.4944  0.0615 -0.0003  0.4062 1 
 47.8737 -0.2232 -0.9650  0.0956  0.3055  0.0168  0.1727  0.1160  0.1258  0.5894 0 
 43.8972  0.2322  2.2060  0.0320  0.4237  0.0321  0.2208  0.0490 -0.0003  0.1831 0 
 45.0141 -0.0477 -0.4594  0.2742  0.3791  0.0548  0.4387  0.2647 -0.0003  0.9743 1 
 29.7246  0.0259  2.6900  0.2590  0.2989  0.0732  0.2954  0.1303  0.4236  0.9964 1 
 48.1117  0.3055 -2.3100  0.0303  0.4475  0.0619  0.4743  0.0632 -0.0003  0.2954 0 
 41.7853 -0.3013  0.8277  0.0112  0.4912  0.0210  0.1342  0.0131 -0.0003  0.1555 0 
 50.8553  0.3167 -0.9723  0.1134  0.7037  0.0403  0.3826  0.0649 -0.0003  0.7436 0 
 48.7312 -0.3096  2.1525  0.1060  0.3310  0.0320  0.4727  0.0826 -0.0003  0.5584 0 
 46.9398 -0.5435 -0.2916  0.0011  0.1696  0.0457  0.2169  0.0240 -0.0003  0.0722 0 
 43.3692  0.5290  2.8226  0.0625  0.3645  0.0239  0.1329  0.0463 -0.0003  0.1983 0 
 40.0549  0.2332 -0.3901  0.1157  0.3248  0.0662  0.2715  0.1585  0.4985  0.9946 1 
 34.8608 -0.2703  2.7519  0.1285  0.2233  0.1088  0.4232  0.2153 -0.0003  0.8478 1 
 46.5949 -0.5248  0.9302  0.0150  0.5597  0.0385  0.2608  0.0131 -0.0003  0.2249 0 
 46.5827  0.5222 -2.1880  0.0172  0.0687  0.0205  0.3043  0.0873 -0.0003  0.0503 0 
 49.7169 -0.1022  2.0723  0.0116  0.1328  0.2655  0.1283  0.0029 -0.0003  0.1262 0 
 44.1382  0.1075 -1.0833  0.0544  0.5837  0.0186  0.3087  0.0429  0.0913  0.4348 0 
 48.8655  0.2523 -2.9642  0.0020  0.3881  0.1131  0.5582  0.0369 -0.0003  0.1890 0 
 43.2532 -0.2167  0.1362  0.0126  0.2859  0.0226  0.3990  0.0679 -0.0003  0.0929 0 
 44.2603  0.3007  2.5160  0.0146  0.1797  0.0137  0.2203  0.0206 -0.0003  0.0444 0 
 37.2930 -0.3033 -0.6396  0.0652  0.3182  0.0339  0.2307  0.0329 -0.0003  0.2495 0 
 47.6814 -0.7526 -2.8919  0.2881  0.3118  0.0565  0.6050  0.2686 -0.0003  0.9832 1 
 25.6840  0.7297  0.1684  0.0561  0.6362  0.0154  0.3602  0.1199  0.1272  0.5491 1 
 47.3335 -0.2496  0.1014  0.0395  0.5706  0.0652  0.3463  0.0558 -0.0003  0.3678 0 
 44.8615  0.2707 -3.0376  0.0204  0.1591  0.0969  0.2634  0.0120 -0.0003  0.1163 0 
 47.5441 -0.2922 -0.6071  0.0277  0.1156  0.5509  0.5622  0.0319 -0.0003  0.1944 0 
 44.1901  0.3135  2.5191  0.0157  0.1878  0.0222  0.2645  0.0732 -0.0003  0.0578 0 
 48.5054 -0.5619 -0.7288  0.0493  0.2442  0.1149  0.4732  0.0706 -0.0003  0.3283 0 
 47.2236  0.5644  2.3972  0.0113  0.2114  0.0412  0.4765  0.0207 -0.0003  0.1244 0 
 47.1901 -0.4890  2.4525  0.2171  0.4736  0.0642  0.4766  0.2736 -0.0003  0.9753 1 
 33.8262  0.4531 -0.6603  0.4519  0.4181  0.0579  0.4268  0.5233 -0.0003  0.9976 1 
 46.8696  0.6400  1.2297  0.0218  0.1956  0.0598  0.3038  0.0369 -0.0003  0.1282 0 
 41.2421 -0.6352 -1.9498  0.0068  0.1720  0.0009  0.1347  0.0145 -0.0003  0.0427 0 
 44.2542 -0.7135 -0.6228  0.0463  0.5260  0.0177  0.1322  0.0053 -0.0003  0.1876 0 
 38.1811  0.7139  2.5018  0.0067  0.1217  0.0312  0.4585  0.0097  0.1066  0.1377 0 
 47.9377 -0.0004  1.3285  0.1098  0.6215  0.0181  0.2157  0.1183 -0.0003  0.4758 1 
 40.5676 -0.0063 -1.8258  0.2623  0.2274  0.0215  0.3608  0.3824 -0.0003  0.9600 1 
 45.4932  0.4029  1.3209  0.0266  0.1267  0.0563  0.1750  0.0782 -0.0003  0.1178 0 
 44.2329 -0.3983 -1.7997  0.0000  0.1637  0.0336  0.3085  0.0292 -0.0003  0.0524 0 
 50.8156 -0.4140 -0.1210  0.1031  0.6206  0.1240  0.5101  0.3430  0.3012  0.9714 0 
 42.3163  0.4135  2.9713  0.1548  0.2475  0.0298  0.4013  0.1011 -0.0003  0.6000 0 
 46.8910  0.3067 -0.4846  0.0388  0.1730  0.1546  0.3038  0.0145 -0.0003  0.1606 0 
 41.0681 -0.3199  2.7319  0.0398  0.4860  0.0517  0.5843  0.1038 -0.0003  0.4217 0 
 48.0781 -0.4275  1.9555  0.1152  0.2894  0.0640  0.1294  0.0620 -0.0003  0.6036 0 
 46.3416  0.4475 -1.1745  0.0676  0.1189  0.0315  0.2177  0.0577 -0.0003  0.1038 0 
 49.4118 -0.0248  2.0405  0.6923  0.7665  0.0210  0.5566  0.5519 -0.0003  0.9973 1 
 45.0355  0.0319 -1.0637  0.1103  0.7124  0.1548  0.4825 -0.0200  0.1004  0.5786 1 
 44.8646 -0.2417  0.8195  0.0894  0.3640  0.0780  0.4829  0.0323 -0.0003  0.4552 0 
 38.6206  0.2250 -2.3167  0.0261  0.7189  0.0569  0.4570  0.0433 -0.0003  0.2958 0 
 47.0314 -0.7394 -1.7591  0.0049  0.3221  0.0481  0.3036  0.0124 -0.0003  0.1394 0 
 43.4058  0.7288  1.4299  0.0124  0.3125  0.0972  0.4429  0.3055 -0.0003  0.5070 0 
 39.6002 -0.4488 -1.8774  0.0910  0.6224  0.0250  0.4993  0.0156 -0.0003  0.5877 1 
 33.1365  0.4473  1.2994  0.3132  0.3191  0.0421  0.1908  0.3034  0.3577  0.9984 1 
 46.3142  0.2378 -2.3896  0.8962  0.7456  0.0287  0.4354  0.9475  0.2868  0.9994 1 
 42.7131 -0.2303  0.7563  0.1923  0.2148  0.0596  0.8451  0.3658  0.1171  0.9840 1 
 49.3111 -0.6315 -0.0242  0.0512  0.1447  0.0153  0.2999  0.0349 -0.0003  0.0668 0 
 46.2318  0.6277  3.1259  0.0154  0.6582  0.0332  0.5227  0.1517  0.2748  0.7351 0 
 49.2744 -0.1890  1.3549  0.0360  0.5916  0.0722  0.3428  0.0439 -0.0003  0.3286 0 
 44.6540  0.1305 -1.7970  0.0303  0.2929  0.2872  0.6154  0.0692 -0.0003  0.3597 0 
 45.3773  0.4587 -1.3042  0.0190  0.1600  0.0713  0.3064  0.0179 -0.0003  0.1111 0 
 39.2218 -0.5151  1.8411  0.0139  0.1789  0.0335  0.2731  0.0045 -0.0003  0.0756 0 
 45.8839  0.7945  0.7731  0.0392  0.2946  0.0916  0.2182  0.0521 -0.0003  0.3261 0 
 44.3519 -0.7996 -2.3639  0.0664  0.5685  0.0883  0.5725  0.1257 -0.0003  0.5550 0 
 46.7536 -0.0149 -0.2398  0.0441  0.0617  0.0532  0.3909  0.0869 -0.0003  0.1150 0 
 45.1270  0.0013  2.8837  0.0381  0.3975  0.1238  0.4384  0.0461  0.3150  0.5743 0 
 46.6041  0.6642 -0.2610  0.0263  0.0625  0.1344  0.3043  0.0289 -0.0003  0.0551 0 
 43.2776 -0.6326  2.9464  0.0381  0.5056  0.0096  0.1773  0.0798 -0.0003  0.1418 0 
 39.0204 -0.4068  0.3416  0.1590  0.7310  0.0373  0.4558  0.2241 -0.0003  0.9256 1 
 14.4320  0.3100 -2.7748  0.3989  0.3869  0.0343  0.3754  0.4175  0.3964  0.9998 1 
 45.7130 -0.7606 -2.3976  0.0054  0.0873  0.0352  0.2184  0.0711 -0.0003  0.0524 0 
 44.6601  0.7726  0.7040  0.0402  0.4524  0.0343  0.3077  0.0381 -0.0003  0.2427 0 
 47.9225  0.4214 -0.2557  0.1691  0.4214  0.0502  0.3453  0.2383 -0.0003  0.9166 1 
 27.6555 -0.3922  2.8429  0.3517  0.2673  0.0206  0.2012  0.2210  0.2765  0.9908 1 
 50.3090  0.2197  0.6660  0.3670  0.4757  0.0496  0.7246  0.4091 -0.0003  0.9946 1 
 31.2505 -0.2134 -2.4813  0.4470  0.4615  0.0290  0.3881  0.3834 -0.0003  0.9939 1 
 44.0772 -0.3905  1.2189  0.2393  0.2081  0.0343  0.4411  0.4477 -0.0003  0.9838 0 
 42.1851  0.3003 -1.9303  0.3508  0.6313  0.0158  0.3124  0.5165 -0.0003  0.9953 0 
 49.3111  0.1537 -0.6457  0.0040  0.5190  0.0359  0.3427  0.0367 -0.0003  0.1421 0 
 48.3864 -0.1641  2.4951  0.0059  0.2952  0.0729  0.4305  0.1874 -0.0003  0.2790 0 
 47.6631  0.0887 -0.1985  0.0683  0.6431  0.1406  0.7347  0.3300 -0.0003  0.9295 1 
 46.3813 -0.1161  2.9486  0.2361  0.2635  0.0339  0.6093  0.3798 -0.0003  0.9846 1 
 42.7680 -0.5821  2.2695  0.0396  0.4542  0.1360  0.5780  0.2280 -0.0003  0.6214 0 
 42.5147  0.5794 -0.8521  0.0166  0.1776  0.0878  0.4008  0.0120 -0.0003  0.1223 0 
 43.6133  0.0079  0.0870  0.1392  0.2410  0.0522  0.3539  0.0317 -0.0003  0.4779 1 
 39.0661 -0.0022 -3.0476  0.0447  0.6004  0.0266  0.4556  0.1631 -0.0003  0.5316 1 
 42.1088  0.6886 -1.6361  0.0309  0.2684  0.0342  0.4018  0.0720  0.1444  0.4213 1 
 36.2921 -0.7224  1.4656  0.0319  0.6695  0.0314  0.4185  0.2017  0.3275  0.9079 1 
 45.2766 -0.6857  1.8110  0.0325  0.1466  0.0655  0.5256  0.0772 -0.0003  0.2111 0 
 38.3124  0.6582 -1.3099  0.0170  0.0874  0.0246  0.2290  0.0080 -0.0003  0.0496 0 
 46.4424  0.5473 -1.4984  0.0104  0.1725  0.0334  0.3916  0.0067  0.0351  0.1135 0 
 45.6153 -0.5396  1.6496  0.0041  0.1710  0.1128  0.2623  0.0267 -0.0003  0.0985 0 
 47.3243  0.4713 -0.9287  0.0506  0.4378  0.1606  0.6062  0.0822 -0.0003  0.3939 0 
 40.3143 -0.4789  2.2199  0.0360  0.5132  0.0251  0.4518  0.1420 -0.0003  0.3954 0 
 50.6142 -0.1206  0.4593  0.0219  0.2632  0.0226  0.3830  0.0057 -0.0003  0.1058 0 
 46.2684  0.0810 -2.6659  0.0790  0.1432  0.3974  0.2178  0.0870 -0.0003  0.4917 0 
 42.2705  0.1365 -1.9770  0.0006  0.5650  0.0439  0.3122  0.0464 -0.0003  0.1658 0 
 35.3674 -0.1136  1.1873  0.0674  0.3871  0.0373  0.2810  0.0872 -0.0003  0.3872 0 
 46.2287  0.2645 -2.2379  0.0265  0.0993  0.0233  0.2178  0.0252 -0.0003  0.0478 0 
 33.9025 -0.2858  0.9097  0.0184  0.3394  0.0208  0.2370  0.0079 -0.0003  0.1053 0 
 50.3792 -0.6523  1.5666  0.0031  0.3886  0.0211  0.2556  0.0850 -0.0003  0.0894 0 
 47.8828  0.6506 -1.5629  0.0017  0.6490  0.1450  0.6475  0.0778 -0.0003  0.2740 0 
 47.5135  0.7550 -0.4468  0.0043  0.4605  0.0374  0.4758  0.1015 -0.0003  0.1969 0 
 44.8524 -0.7622  2.6890  0.0119  0.4690  0.0311  0.2195  0.0016 -0.0003  0.1891 0 
 53.2326  0.5423  1.1915  0.0417  0.5275  0.0335  0.1261  0.1041 -0.0003  0.2699 0 
 45.2949 -0.5392 -1.9076  0.0101  0.5795  0.0362  0.2628  0.0206 -0.0003  0.1922 0 
 50.3975  0.0462  0.4649  0.0096  0.2455  0.1646  0.2982  0.0244 -0.0003  0.1623 0 
 45.1972 -0.0274 -2.6886  0.0358  0.6137  0.0315  0.6135  0.0977 -0.0003  0.4317 0 
 42.6856  0.0490  0.3499  0.0195  0.5837  0.0482  0.4004  0.0059 -0.0003  0.2269 0 
 39.9237 -0.0089 -2.8037  0.1039  0.2621  0.1114  0.2718  0.0190 -0.0003  0.4581 0 
 55.3719 -0.0263 -2.6663  0.2058  0.3691  0.0662  0.2496  0.1689 -0.0003  0.8981 1 
 47.7760  0.0303  0.4660  0.0501  0.2883  0.1053  0.4319  0.2394 -0.0003  0.6131 1 
 45.6428 -0.2457  0.1306  0.0081  0.4626  0.0192  0.2623  0.1392 -0.0003  0.1435 0 
 41.8830  0.2563 -2.9737  0.0008  0.7088  0.0662  0.3130  0.0555 -0.0003  0.2437 0 
 48.4627  0.7938 -1.8954  0.0273  0.4562  0.0184  0.2152  0.0242 -0.0003  0.1278 0 
 34.2809 -0.7765  1.1778  0.0317  0.5108  0.0410  0.2363  0.1539 -0.0003  0.4050 0 
 44.4892 -0.1510 -3.0102  0.0091  0.0971  0.0258  0.3960  0.0098 -0.0003  0.0574 0 
 43.9338  0.1445  0.1080  0.0077  0.2111  0.0291  0.2649  0.0670 -0.0003  0.0615 0 
 38.0499 -0.0365 -2.8183  0.0310  0.7588  0.0111  0.2753  0.0535 -0.0003  0.1672 0 
 32.5444 -0.0134  0.2512  0.0070  0.6833  0.0479  0.3836  0.1290  0.1752  0.5977 0 
 63.0167 -0.6155  2.0704  0.0189  0.1328  0.0457  0.3225  0.1223 -0.0003  0.1171 0 
 45.6672  0.6197 -1.0906  0.0267  0.5922  0.0334  0.2185  0.0853 -0.0003  0.2281 0 
 41.7212 -0.0356 -1.5627  0.0006  0.0727  0.0151  0.1343  0.0616 -0.0003  0.0424 0 
 39.3561  0.0342  1.5708  0.0711  0.4360  0.0242  0.3638  0.0328 -0.0003  0.3329 0 
 49.0089 -0.0578  1.5786  0.0268  0.1579  0.1315  0.2575  0.0015 -0.0003  0.1208 0 
 44.9775  0.0571 -1.6341  0.0209  0.2472  0.0856  0.3510  0.1259 -0.0003  0.2588 0 
 35.5749  0.3168  1.2725  0.7735  0.2402  0.0251  0.3273  0.5269 -0.0003  0.9947 1 
 29.3492 -0.2915 -1.8724  0.1762  0.6631  0.0269  0.1977  0.1752 -0.0003  0.7899 1 
 47.4952  0.5711 -1.9842  0.0212  0.4097  0.1540  0.3461  0.0128  0.2104  0.4084 0 
 39.4354 -0.5774  1.1447  0.0245  0.5405  0.0081  0.2272  0.0248 -0.0003  0.1085 0 
 49.0120 -0.3285 -0.4822  0.1958  0.5102  0.0701  0.6436  0.2745 -0.0003  0.9760 1 
 46.5370  0.3258  2.6605  0.4757  0.4769  0.0363  0.2174  0.3596 -0.0003  0.9954 1 
 50.3365 -0.7420  2.4809  0.0410  0.1596  0.0671  0.2983  0.0985 -0.0003  0.2045 0 
 45.0111  0.7318 -0.6535  0.0826  0.5593  0.0241  0.3509  0.0616 -0.0003  0.4360 0 
 45.9327 -0.4870 -0.9259  0.4533  0.2551  0.0274  0.5236  0.4261  0.1469  0.9994 0 
 39.1424  0.4958  2.1847  0.1025  0.6315  0.0646  0.4554  0.0985  0.1340  0.8129 0 
 45.8442 -0.6865 -2.0695  0.0024  0.2261  0.0286  0.4366  0.0214 -0.0003  0.0797 0 
 43.7171  0.6945  1.0868  0.0544  0.6208  0.0083  0.1326  0.0244 -0.0003  0.1653 0 
 41.8189  0.4013 -2.3867  0.0417  0.1383  0.0320  0.3578  0.1485 -0.0003  0.1833 0 
 40.2289 -0.4526  0.7128  0.0493  0.5983  0.0613  0.4972  0.0511 -0.0003  0.3760 0 
 47.6722  0.4601  1.8758  0.0500  0.4169  0.0540  0.4321  0.0307 -0.0003  0.3460 0 
 44.6845 -0.4707 -1.2607  0.0288  0.6417  0.0624  0.3516 -0.0200 -0.0003  0.2362 0 
 42.0172  0.7877 -2.0673  0.0329  0.3498  0.0236  0.3127  0.0690 -0.0003  0.1392 0 
 40.8331 -0.7787  1.0530  0.0305  0.7271  0.0222  0.2251  0.0208 -0.0003  0.1855 0 
 44.5014 -0.4892 -2.0621  0.0351  0.7529  0.0150  0.4400  0.0661 -0.0003  0.2472 0 
 44.4251  0.5139  1.0780  0.0014  0.2268  0.0653  0.3522  0.0483 -0.0003  0.1079 0 
 53.3608 -0.7791  1.4811  0.0920  0.3575  0.0560  0.1260  0.0421 -0.0003  0.5347 0 
 38.7549  0.7695 -1.6559  0.0331  0.1652  0.0041  0.1827  0.0134 -0.0003  0.0462 0 
 50.9499  0.1294 -2.1373  0.0196  0.3443  0.0359  0.4673  0.1033  0.0234  0.2813 0 
 41.6175 -0.1122  0.9716  0.0189  0.3215  0.0093  0.2239  0.0728 -0.0003  0.0797 0 
 54.3893  0.7784 -0.2762  0.0118  0.1130  0.0204  0.3343  0.0372 -0.0003  0.0439 0 
 51.9875 -0.7885  2.8987  0.0212  0.5145  0.0669  0.3382  0.0822 -0.0003  0.3092 0 
 44.3915  0.2120 -2.9031  0.0110  0.3172  0.0613  0.5283  0.0306 -0.0003  0.1842 0 
 36.2280 -0.2016  0.2546  0.0442  0.1650  0.0431  0.1861  0.0137 -0.0003  0.1322 0 
 47.4708 -0.4130 -1.6298  0.0106  0.3693  0.0753  0.4759  0.0447 -0.0003  0.1873 0 
 41.5869  0.4365  1.5379  0.1250  0.4126  0.1574  0.6272  0.3127 -0.0003  0.9618 0 
 56.3088 -0.7646  0.9234  0.1200  0.6796  0.0932  0.6215  0.0349 -0.0003  0.5962 1 
 46.9520  0.7746 -2.1671  0.0771  0.3695  0.0435  0.6074  0.1943 -0.0003  0.7072 1 
 46.2379 -0.0912  0.9231  0.0372  0.1049  0.0555  0.3485  0.0029  0.0442  0.1303 0 
 43.2685  0.1164 -2.2448  0.0098  0.1201  0.0587  0.4876  0.1508  0.0374  0.1795 0 
 52.8847  0.5357 -2.3358  0.0408  0.3341  0.0314  0.2104  0.0462 -0.0003  0.1742 0 
 47.9164 -0.5346  0.7881  0.0083  0.2858  0.0356  0.3021  0.0397 -0.0003  0.0905 0 
 48.4077 -0.2995 -0.4825  0.0577  0.1774  0.0154  0.1722  0.0197 -0.0003  0.0878 0 
 45.3284  0.3062  2.6655  0.0442  0.0885  0.0655  0.2627  0.1669 -0.0003  0.2035 0 
 46.0334  0.6148 -2.0790  0.0051  0.5218  0.0186  0.2617  0.0119 -0.0003  0.1097 0 
 45.5756 -0.6084  1.0651  0.0281  0.0588  0.0253  0.2186  0.0279 -0.0003  0.0479 0 
